Date,N,xRet,sdxRet,rolVol_xRet_bk,rolVol_xRet,vol_EWMA,NBER,log_xRet,X.xRet,X.dp,X.dy,X.ep,X.de,X.svar,X.bm,X.ntis,X.tbl,X.lty,X.ltr,X.tms,X.dfy,X.dfr,X.infl,X.infl_lag
01.Jul.57,368,0.6747,0.203422731,3.31673848,3.4534668,3.304911011,0,0.670429544,0.6747,-3.315439138,-3.304104004,-2.634821272,-0.680617866,0.000553868,0.560056635,0.03234604,3.16,3.65,-0.41,0.49,0.74,-0.69,0.711743772,0.357142857
01.Aug.57,369,-5.1498,-1.714764798,3.003210706,3.135251243,3.066320825,1,-5.273599359,-5.1498,-3.251923679,-3.309708463,-2.572200484,-0.679723195,0.002147248,0.588004542,0.035853989,3.37,3.67,0.02,0.3,0.72,-0.11,0,0.711743772
01.Sep.57,370,-6.0479,-1.890141704,3.199707189,3.332989013,3.582028151,1,-6.22181884,-6.0479,-3.18230614,-3.246225658,-2.503465355,-0.678840785,0.00151711,0.624150778,0.034362522,3.53,3.64,0.76,0.11,0.81,0.19,0,0
01.Oct.57,371,-4.1734,-1.228719914,3.396542982,3.527949863,4.054522861,1,-4.250395131,-4.1734,-3.144054865,-3.176640403,-2.480531432,-0.663523433,0.004936011,0.645746418,0.038409716,3.58,3.69,-0.5,0.11,0.89,0.73,0,0
01.Nov.57,372,2.0903,0.580329894,3.601916812,3.682076603,4.085462756,1,2.063035818,2.0903,-3.154367266,-3.138421047,-2.506226266,-0.648141,0.003490079,0.633071776,0.040989814,3.31,3.4,5.33,0.09,1.01,-2.22,0.35335689,0
01.Dec.57,373,-3.9822,-1.090907021,3.650356927,3.771965732,3.851304798,1,-4.053730174,-3.9822,-3.106413803,-3.14876501,-2.473716678,-0.632697125,0.001251402,0.653675779,0.034873147,3.04,3.23,3.07,0.19,1.22,3.78,0,0.35335689
01.Jan.58,374,4.2718,1.154547812,3.699976696,3.674385278,3.995023661,1,4.171636908,4.2718,-3.152018726,-3.11014702,-2.538601918,-0.613416808,0.000784465,0.632860762,0.02989618,2.44,3.3,-0.84,0.86,1.23,1.83,0.704225352,0
01.Feb.58,375,-1.5309,-0.413996879,3.697853966,3.835784587,3.994843857,1,-1.540875873,-1.5309,-3.134921168,-3.155760303,-2.54131533,-0.593605837,0.000736248,0.647390435,0.02775108,1.53,3.25,1,1.72,1.07,-1.08,0,0.704225352
01.Mar.58,376,3.2152,0.883367087,3.639709977,3.785672983,3.824370408,1,3.161793245,3.2152,-3.169068194,-3.138682447,-2.595824941,-0.573243253,0.000519206,0.668591638,0.028935347,1.3,3.21,1.02,1.91,1.05,-1.48,0.699300699,0
01.Apr.58,377,3.2711,0.883024807,3.704425938,3.860758826,3.690842876,1,3.216206336,3.2711,-3.207960704,-3.176627769,-2.649703114,-0.55825759,0.000746762,0.655245031,0.027018277,1.13,3.11,1.86,1.98,1.07,-0.23,0.347222222,0.699300699
01.May.58,378,2.0213,0.560643874,3.605318977,3.749029978,3.536308404,0,1.998965895,2.0213,-3.230435922,-3.215583598,-2.687620711,-0.542815211,0.000433117,0.645558677,0.02286951,0.91,3.13,0.01,2.22,1.05,0.3,0,0.347222222
01.Jun.58,379,2.7698,0.791347491,3.500105871,3.622510461,3.307013013,0,2.73132665,2.7698,-3.263860243,-3.238111591,-2.736979228,-0.526881015,0.000438202,0.62466017,0.021436618,0.83,3.24,-1.6,2.41,0.98,1.22,0,0
01.Jul.58,380,4.326,1.205298126,3.58915351,3.742068785,3.154923288,0,4.232141944,4.326,-3.306060597,-3.263860243,-2.784885249,-0.521175348,0.000695625,0.593848784,0.016933799,0.91,3.43,-2.78,2.52,0.86,1.25,0.346020761,0
01.Aug.58,381,1.7599,0.463716235,3.795208942,3.962849031,3.199220918,0,1.743901579,1.7599,-3.317857658,-3.306060597,-2.802417266,-0.515440393,0.000588962,0.587263826,0.015090629,1.69,3.71,-4.35,2.02,0.82,1.15,-0.344827586,0.346020761
01.Sep.58,382,4.8937,1.386830541,3.528693561,3.619377129,2.98161193,0,4.768879219,4.8937,-3.365100877,-3.317857658,-2.855431992,-0.509668886,0.00051018,0.561371197,0.013983478,2.44,3.8,-1.17,1.36,0.78,0.21,0,-0.344827586
01.Oct.58,383,2.557,0.757342,3.376281784,3.11770699,3.164050948,0,2.520375676,2.557,-3.38630589,-3.3612528,-2.8793295,-0.50697639,0.000793475,0.549869298,0.012278913,2.63,3.74,1.38,1.11,0.81,-0.31,0,0
01.Nov.58,384,2.7517,0.849488657,3.239242783,2.541113957,2.988858249,0,2.71157861,2.7517,-3.404635067,-3.382478299,-2.900328556,-0.504306511,0.00153021,0.535823198,0.011534944,2.67,3.68,1.2,1.01,0.78,-0.15,0.346020761,0
01.Dec.58,385,5.1912,1.582596969,3.280178151,2.54713722,2.86260314,0,5.050112279,5.1912,-3.451528308,-3.400816357,-2.949887594,-0.501640714,0.000712772,0.51177932,0.023686832,2.77,3.82,-1.81,1.05,0.77,1.23,-0.344827586,0.346020761
01.Jan.59,386,0.4231,0.123780199,3.418155753,1.788794617,3.108195377,0,0.421324532,0.4231,-3.451520568,-3.447724125,-2.928626903,-0.522893665,0.000584868,0.502895818,0.027736266,2.82,4.08,-0.8,1.26,0.75,0.52,0.346020761,-0.344827586
01.Feb.59,387,0.4811,0.150800844,3.190300449,1.87481092,2.893959485,0,0.47903842,0.4811,-3.447556016,-3.447736473,-2.903998563,-0.543557453,0.000844733,0.494946147,0.027898847,2.7,4.02,1.17,1.32,0.75,0.09,-0.344827586,0.346020761
01.Mar.59,388,0.1152,0.036425795,3.162593949,1.52558587,2.685760918,0,0.114881103,0.1152,-3.444321808,-3.443780536,-2.880678629,-0.56364318,0.000491508,0.516860282,0.02498439,2.8,4.03,0.17,1.23,0.72,-1,0,-0.344827586
01.Apr.59,389,3.8054,1.258601041,3.023515694,1.702085078,2.500233706,0,3.727463222,3.8054,-3.478608116,-3.440560529,-2.888115926,-0.59049219,0.00049255,0.498597194,0.02436057,2.95,4.14,-1.17,1.19,0.63,-0.55,0.346020761,0
01.May.59,390,2.1431,0.696902432,3.075179396,1.729523004,2.60398576,0,2.115852657,2.1431,-3.49361655,-3.474866538,-2.877167903,-0.616448648,0.000427801,0.48307678,0.025887234,2.84,4.17,-0.05,1.33,0.59,-1.09,0,0.346020761
01.Jun.59,391,-0.3225,-0.104638341,3.082044285,1.726228128,2.456192758,0,-0.322214314,-0.3225,-3.486298182,-3.489883333,-2.844738371,-0.641559812,0.00091507,0.483219391,0.026882074,3.21,4.19,0.1,0.98,0.58,0.34,0.344827586,0
01.Jul.59,392,3.2004,1.074689225,2.977977193,1.918869883,2.317696544,0,3.14252046,3.2004,-3.516873689,-3.482578851,-2.876096349,-0.64077734,0.000487796,0.460822665,0.027141372,3.2,4.17,0.6,0.97,0.61,0.29,0.343642612,0.344827586
01.Aug.59,393,-1.2976,-0.454184856,2.856986496,1.83901189,2.359634839,0,-1.303599289,-1.2976,-3.498020618,-3.513173685,-2.858015023,-0.640005595,0.001069699,0.468084466,0.028146131,3.38,4.23,-0.41,0.85,0.66,-0.27,0,0.343642612
01.Sep.59,394,-4.6282,-1.631775416,2.836297173,2.105566163,2.338135964,0,-4.723728816,-4.6282,-3.44761694,-3.494328729,-2.808383524,-0.639233416,0.001709845,0.492337893,0.030528391,4.04,4.29,-0.57,0.25,0.66,-0.31,0.342465753,0
01.Oct.59,395,0.9574,0.34206146,2.79891222,2.640232813,2.895566419,0,0.950009477,0.9574,-3.455127559,-3.443938631,-2.823466321,-0.631661238,0.000618183,0.48097742,0.031020181,4.05,4.21,1.5,0.16,0.71,0.15,0.341296928,0.342465753
01.Nov.59,396,1.5886,0.58534944,2.713934431,2.605738541,2.700394683,0,1.572058504,1.5886,-3.464594482,-3.451468214,-2.840504617,-0.624089864,0.000499693,0.471798295,0.02972238,4.15,4.32,-1.19,0.17,0.7,2.54,0,0.341296928
01.Dec.59,397,2.6227,0.995222313,2.635290594,2.55863752,2.526802061,0,2.580236766,2.6227,-3.488193579,-3.460943014,-2.871679625,-0.616513955,0.000307544,0.457783797,0.022856304,4.49,4.47,-1.59,-0.02,0.7,0.63,0,0
01.Jan.60,398,-7.3233,-3.189396892,2.296139442,2.264014343,2.444867862,0,-7.579321937,-7.3233,-3.394206946,-3.468353451,-2.79753312,-0.596673827,0.000919418,0.499502104,0.022116167,4.35,4.41,1.12,0.06,0.73,-0.05,-0.340136054,0
01.Feb.60,399,1.1022,0.353411478,3.118744209,3.255326235,3.801774487,0,1.093017602,1.1022,-3.383887272,-3.374758058,-2.806662334,-0.577224938,0.001150246,0.493556783,0.024037494,3.96,4.29,2.04,0.33,0.78,-0.76,0.341296928,-0.340136054
01.Mar.60,400,-1.6066,-0.512986747,3.131854788,3.266648658,3.551607093,0,-1.613950914,-1.6066,-3.350808001,-3.364804282,-2.792666053,-0.558141948,0.000969146,0.549798083,0.02559341,3.31,4.11,2.82,0.8,0.76,-0.91,0,0.341296928
01.Apr.60,401,-1.8013,-0.568981176,3.165834085,3.306538993,3.407562272,1,-1.814242321,-1.8013,-3.331409535,-3.349092978,-2.78784671,-0.543562825,0.000645166,0.56340369,0.025577133,3.23,4.26,-1.7,1.03,0.75,1.48,0.340136054,0
01.May.60,402,3.0813,1.022219769,3.01432245,3.113533312,3.274494373,1,3.026731713,3.0813,-3.356191139,-3.329692311,-2.827380309,-0.52881083,0.000423559,0.541966427,0.024414375,3.29,4.17,1.52,0.88,0.82,-1.73,0,0.340136054
01.Jun.60,403,1.9402,0.629662957,3.081331018,3.195196534,3.190666488,1,1.917061064,1.9402,-3.373817401,-3.354481987,-2.859919578,-0.513897823,0.000498948,0.529174862,0.024269926,2.46,4.07,1.73,1.61,0.81,-0.32,0.338983051,0
01.Jul.60,404,-2.4248,-0.774588504,3.130436336,3.264203459,2.985893315,1,-2.451455993,-2.4248,-3.348733812,-3.373817401,-2.833815038,-0.514918774,0.00097782,0.549673277,0.025778487,2.3,3.82,3.68,1.52,0.81,-1.11,0,0.338983051
01.Aug.60,405,2.9767,0.969035768,3.071816438,3.135956363,3.019304873,1,2.928350414,2.9767,-3.374519895,-3.348733812,-2.85857815,-0.515941745,0.000636967,0.541542197,0.025195535,2.3,3.9,-0.67,1.6,0.8,1.84,0,0
01.Sep.60,406,-6.0313,-1.904017359,3.167670699,3.294347655,2.959999154,1,-6.210591258,-6.0313,-3.312226043,-3.374519895,-2.795265431,-0.516960612,0.001771622,0.584341711,0.028312467,2.48,3.87,0.75,1.39,0.76,-1.38,0,0
01.Oct.60,407,-0.3279,-0.097628642,3.358645515,3.481774261,3.768252784,1,-0.327716608,-0.3279,-3.30979409,-3.312226043,-2.792833478,-0.516960612,0.001048715,0.584120201,0.027823798,2.3,3.91,-0.28,1.61,0.81,0.36,0.675675676,0
01.Nov.60,408,4.4781,1.337307943,3.348592988,3.45556138,3.49969944,1,4.375164477,4.4781,-3.349274109,-3.30979409,-2.832313497,-0.516960612,0.000668674,0.567630019,0.026034213,2.37,3.99,-0.66,1.62,0.77,-0.04,0,0.675675676
01.Dec.60,409,4.7239,1.326923241,3.560040141,3.707135789,3.555412875,1,4.608511677,4.7239,-3.394508394,-3.349274109,-2.877547781,-0.516960612,0.000450306,0.550422965,0.022761361,2.25,3.8,2.79,1.55,0.75,-1.75,0,0
01.Jan.61,410,6.242,1.670616515,3.736345201,3.901057338,3.577302927,1,6.04379003,6.242,-3.457459467,-3.396217546,-2.95730875,-0.500150717,0.000741124,0.522986732,0.021815336,2.24,4.04,-1.07,1.8,0.78,2.55,0,0
01.Feb.61,411,3.1438,0.880857182,3.56902352,3.56931101,3.845747744,1,3.091133214,3.1438,-3.485691581,-3.459176691,-3.002692124,-0.482999456,0.000547459,0.512022716,0.019419904,2.42,3.92,2,1.5,0.8,0.1,0,0
01.Mar.61,412,2.7345,0.745332941,3.668830198,3.621375145,3.643366195,0,2.692467496,2.7345,-3.512621948,-3.487406604,-3.04713883,-0.465483118,0.000414941,0.546679869,0.022737591,2.39,3.97,-0.37,1.58,0.8,0.08,0,0
01.Apr.61,413,0.2837,0.076181069,3.724022321,3.531281813,3.448959754,0,0.28281822,0.2837,-3.516457191,-3.512621948,-3.057467602,-0.458989589,0.001009209,0.545004494,0.02325925,2.29,3.91,1.15,1.62,0.76,-2.31,0,0
01.May.61,414,2.1753,0.589760016,3.688449437,3.39963256,3.207109091,0,2.148152593,2.1753,-3.535415823,-3.516457191,-3.082962206,-0.452453618,0.000404343,0.530916293,0.022465655,2.29,3.97,-0.46,1.68,0.74,0.95,0,0
01.Jun.61,415,-2.8673,-0.788965702,3.634251773,3.377000882,3.029454191,0,-2.903318192,-2.8673,-3.506145441,-3.535415823,-3.060270795,-0.445874646,0.000548907,0.540821101,0.022482126,2.33,4.04,-0.75,1.71,0.7,-0.05,0,0
01.Jul.61,416,3.1995,0.868250288,3.684997338,3.617291376,3.128340684,0,3.14381153,3.1995,-3.534983878,-3.502713194,-3.090342578,-0.4446413,0.000628374,0.524405631,0.025179628,2.24,4.04,0.35,1.8,0.68,0.05,0.67114094,0
01.Aug.61,417,2.333,0.624809342,3.733939049,3.457443613,3.087814523,0,2.303014234,2.333,-3.551000979,-3.53156849,-3.107584277,-0.443416702,0.000406215,0.513792816,0.02542591,2.39,4.1,-0.38,1.71,0.66,0.2,-0.333333333,0.67114094
01.Sep.61,418,-2.0374,-0.551303844,3.695602747,3.441257533,2.914051974,0,-2.054911729,-2.0374,-3.527710154,-3.547592114,-3.085513036,-0.442197117,0.0008225,0.527516721,0.024963387,2.28,4.03,1.29,1.75,0.67,0.15,0.334448161,-0.333333333
01.Oct.61,419,2.6275,0.793230741,3.312403143,2.752500112,2.907260007,0,2.588718872,2.6275,-3.545487193,-3.517557782,-3.098256697,-0.447230496,0.000267509,0.525485851,0.025835909,2.3,4,0.71,1.7,0.71,0.56,0,0.334448161
01.Nov.61,420,4.3726,1.287263818,3.396817295,2.655108305,2.817287407,0,4.273425385,4.3726,-3.574029612,-3.535436857,-3.121894045,-0.452135567,0.00036039,0.512610865,0.025570613,2.48,4.04,-0.2,1.56,0.72,0.48,0,0
01.Dec.61,421,0.2796,0.082591306,3.385344197,2.647233863,2.92518296,0,0.278681091,0.2796,-3.567298995,-3.564079282,-3.110375589,-0.456923405,0.000336902,0.505922258,0.022324288,2.6,4.15,-1.25,1.55,0.68,0.99,0,0
01.Jan.62,422,-3.9756,-1.282620633,3.099591491,2.578787496,2.727352021,0,-4.046873822,-3.9756,-3.525390919,-3.564002454,-3.053129975,-0.472260944,0.000811531,0.528428571,0.024721355,2.72,4.19,-0.14,1.47,0.66,0.94,0,0
01.Feb.62,423,1.8592,0.670981346,2.770866897,2.689846249,3.062774997,0,1.838484843,1.8592,-3.538248807,-3.522110128,-3.050975461,-0.487273346,0.000265097,0.522420733,0.028783381,2.73,4.14,1.03,1.41,0.65,-0.51,0.333333333,0
01.Mar.62,424,-0.5842,-0.218598718,2.672476793,2.622463567,2.902105584,0,-0.58474021,-0.5842,-3.529096111,-3.534973842,-3.027133174,-0.501962937,0.000279492,0.545724592,0.024075304,2.72,3.98,2.53,1.26,0.65,-1.02,0,0.333333333
01.Apr.62,425,-6.3943,-2.498946462,2.558798316,2.587947894,2.74061576,0,-6.592896384,-6.3943,-3.461858696,-3.525831836,-2.953318414,-0.508540282,0.001019691,0.579862625,0.025152092,2.73,3.94,0.82,1.21,0.69,0.6,0.332225914,0
01.May.62,426,-8.2247,-2.607667577,3.154044661,3.293169844,3.636766927,0,-8.561244302,-8.2247,-3.368695938,-3.458609912,-2.853655824,-0.515040114,0.010914839,0.628994392,0.027722355,2.69,3.93,0.46,1.24,0.72,-0.46,0,0.332225914
01.Jun.62,427,-8.2669,-2.121056334,3.897539103,3.987565109,4.578301714,0,-8.610705003,-8.2669,-3.280071386,-3.36545282,-2.758622775,-0.521448611,0.00616113,0.687357469,0.026455442,2.73,4.01,-0.76,1.28,0.74,0.5,0,0
01.Jul.62,428,6.2503,1.39064493,4.494533337,4.513895257,5.229734516,0,6.046902978,6.2503,-3.33846207,-3.276838752,-2.81449895,-0.52396312,0.00184349,0.64522603,0.030485904,2.92,4.12,-1.09,1.2,0.71,0.94,0.331125828,0
01.Aug.62,429,1.9369,0.407400378,4.754291122,4.859038857,5.398862535,0,1.914020552,1.9369,-3.350413266,-3.335244675,-2.823953239,-0.526460027,0.000801947,0.633310352,0.029328751,2.82,4.01,1.87,1.19,0.71,-0.44,0,0.331125828
01.Sep.62,430,-5.0916,-1.074302935,4.739445304,4.835776213,5.017087454,0,-5.214555269,-5.0916,-3.29779364,-3.347201383,-2.768863662,-0.528929977,0.001176997,0.666344261,0.030601614,2.78,3.98,0.61,1.2,0.71,0.28,0.330033003,0
01.Oct.62,431,0.5813,0.117978992,4.927148375,4.973016061,5.146667817,0,0.578175712,0.5813,-3.294244186,-3.289811162,-2.760162358,-0.534081828,0.003452185,0.654153314,0.028094504,2.74,3.95,0.84,1.21,0.71,-0.16,0,0.330033003
01.Nov.62,432,10.6268,2.181508742,4.871307548,4.861139898,4.777235355,0,10.08004337,10.6268,-3.383054263,-3.286329655,-2.843925673,-0.53912859,0.00127482,0.594178346,0.024810507,2.83,3.96,0.21,1.13,0.71,0.41,0,0
01.Dec.62,433,1.3234,0.235619692,5.616678246,5.787727559,5.78227851,0,1.311722347,1.3234,-3.38859879,-3.375197185,-2.844529107,-0.544069682,0.000543885,0.591627051,0.01996807,2.87,3.95,0.35,1.08,0.68,-0.12,0,0
01.Jan.63,434,4.7867,0.850352541,5.629077082,5.815123711,5.365265234,0,4.664274671,4.7867,-3.433431921,-3.385472227,-2.888863229,-0.544568692,0.000699764,0.564984989,0.017136274,2.91,3.98,-0.01,1.07,0.7,0.6,0,0
01.Feb.63,435,-2.6489,-0.466237384,5.681440597,5.933156345,5.201759995,0,-2.678371791,-2.6489,-3.401043404,-3.430319769,-2.855971684,-0.54507172,0.000392124,0.581953118,0.01323679,2.92,4,0.08,1.08,0.7,0.15,0,0
01.Mar.63,436,3.4281,0.600631841,5.707489624,5.940560208,5.01860411,0,3.36304384,3.4281,-3.432786183,-3.397936256,-2.887222149,-0.545564034,0.000359924,0.587528571,0.014380171,2.89,4.01,0.09,1.12,0.69,0.17,0.328947368,0
01.Apr.63,437,4.657,0.804291166,5.790191661,6.045862656,4.791767402,0,4.540717721,4.657,-3.472442583,-3.425062599,-2.922990564,-0.549452019,0.000322164,0.558729274,0.015199427,2.9,4.05,-0.12,1.15,0.66,-0.39,0,0.328947368
01.May.63,438,1.7274,0.305715995,5.650342247,5.845107558,4.658911375,0,1.708584377,1.7274,-3.479007766,-3.464782776,-2.925734634,-0.553273132,0.000303663,0.551612193,0.014648533,2.93,4.06,0.23,1.13,0.63,0.25,0,0
01.Jun.63,439,-2.0905,-0.405804642,5.15149356,5.111306658,4.33021531,0,-2.107760915,-2.0905,-3.450997137,-3.47140164,-2.893982131,-0.557015006,0.000261092,0.567281575,0.018263203,2.99,4.07,0.19,1.08,0.61,0.24,0.327868852,0
01.Jul.63,440,-0.4521,-0.098173796,4.605098492,4.267758046,4.157280945,0,-0.451902158,-0.4521,-3.446018938,-3.449484645,-2.880153636,-0.565865301,0.000529791,0.576621659,0.009318732,3.18,4.07,0.31,0.89,0.58,-0.03,0.326797386,0.327868852
01.Aug.63,441,5.0966,1.202334511,4.238920163,4.11445946,3.871410666,0,4.958880017,5.0966,-3.49210197,-3.444504198,-2.917494908,-0.574607062,0.000326916,0.549827236,0.009520076,3.32,4.08,0.21,0.76,0.54,0.14,0,0.326797386
01.Sep.63,442,-1.3102,-0.294293813,4.4520134,4.239597825,3.966721279,0,-1.315284047,-1.3102,-3.479498232,-3.490594046,-2.896246722,-0.58325151,0.000329888,0.547223625,0.010313262,3.38,4.1,0.04,0.72,0.53,-0.27,0,0
01.Oct.63,443,3.1925,0.756628987,4.219373109,3.795772432,3.785677456,0,3.133652718,3.1925,-3.500706474,-3.468997002,-2.9229184,-0.577788074,0.000503543,0.530964077,0.010279966,3.45,4.15,-0.26,0.7,0.51,0.75,0.325732899,0
01.Nov.63,444,-0.7187,-0.166535874,4.315586671,3.772832795,3.652030492,0,-0.719345835,-0.7187,-3.479714898,-3.490309944,-2.907310812,-0.572404086,0.00311016,0.534296221,0.006012545,3.52,4.14,0.51,0.62,0.51,-0.36,0,0.325732899
01.Dec.63,445,2.3165,0.76138923,3.042464889,2.812640648,3.44180318,0,2.283529446,2.3165,-3.493579302,-3.46942973,-2.926472842,-0.56710646,0.00027358,0.525591454,0.00895473,3.52,4.17,-0.06,0.65,0.5,-0.28,0.324675325,0
01.Jan.64,446,2.4391,0.788951083,3.091573169,2.82425655,3.259617034,0,2.402707006,2.4391,-3.51286452,-3.486294497,-2.939863921,-0.573000599,0.000183339,0.510606871,0.01429357,3.52,4.21,-0.14,0.69,0.44,1.01,0,0.324675325
01.Feb.64,447,1.4415,0.505114656,2.853807513,2.651840098,3.083482791,0,1.427524037,1.4415,-3.515453386,-3.505636723,-2.936670645,-0.578782741,7.17E-05,0.501162297,0.017407919,3.53,4.24,-0.11,0.71,0.47,0.65,0,0
01.Mar.64,448,1.4132,0.508205446,2.780765166,2.342525002,2.869639009,0,1.399000807,1.4132,-3.523326388,-3.508273164,-2.938883409,-0.584442979,0.000114717,0.523675442,0.017783239,3.54,4.24,0.37,0.7,0.45,-0.99,0,0
01.Apr.64,449,0.3292,0.12514523,2.630543726,2.274229658,2.673833991,0,0.327710523,0.3292,-3.522256448,-3.516197354,-2.933051757,-0.589204691,0.000254751,0.525303107,0.020768003,3.47,4.23,0.47,0.76,0.45,-0.07,0,0
01.May.64,450,1.4215,0.628128958,2.263070318,2.056676721,2.485599407,0,1.40785671,1.4215,-3.526569331,-3.515182109,-2.932687963,-0.593881368,0.000225772,0.51903578,0.021179316,3.48,4.22,0.5,0.74,0.44,0.07,0,0
01.Jun.64,451,1.5084,0.671813686,2.245265364,2.05028713,2.323810316,0,1.492692048,1.5084,-3.535831108,-3.519540485,-2.937364053,-0.598467054,0.000397862,0.512206855,0.02050298,3.48,4.19,0.69,0.71,0.44,-0.21,0.323624595,0
01.Jul.64,452,1.591,0.721199759,2.206046217,1.789398793,2.174535401,0,1.573791948,1.591,-3.545538197,-3.527462858,-2.944718773,-0.600819424,0.000198899,0.506360718,0.021312691,3.46,4.21,0.08,0.75,0.43,0.44,0.322580645,0.323624595
01.Aug.64,453,-1.4421,-0.64105699,2.249565987,1.692805458,2.041393977,0,-1.448513885,-1.4421,-3.520876384,-3.537239394,-2.917751118,-0.603125266,0.000425926,0.507942944,0.020696675,3.5,4.23,0.2,0.73,0.41,0.17,-0.321543408,0.322580645
01.Sep.64,454,2.7599,1.575352999,1.751924808,1.491318181,2.064962168,0,2.715001857,2.7599,-3.540959324,-3.512645885,-2.935568955,-0.605390369,0.000170494,0.486537121,0.020403146,3.53,4.21,0.5,0.68,0.4,-0.29,0.322580645,-0.321543408
01.Oct.64,455,0.5845,0.30974338,1.88704598,1.372479012,2.093335543,0,0.581118085,0.5845,-3.54084149,-3.532796013,-2.937665717,-0.603175773,0.000187051,0.487813259,0.020115793,3.57,4.21,0.43,0.64,0.39,0.07,0,0.322580645
01.Nov.64,456,-0.1302,-0.078655627,1.655317048,1.256534425,1.944938319,0,-0.129907856,-0.1302,-3.52754578,-3.53274428,-2.926555892,-0.600989888,0.000212882,0.486503775,0.019167478,3.64,4.22,0.17,0.58,0.38,-0.21,0.321543408,0
01.Dec.64,457,0.2128,0.129543311,1.642693842,1.187088826,1.829317978,0,0.211917655,0.2128,-3.523415014,-3.519513608,-2.924578513,-0.598836501,0.000351216,0.4872273,0.023095369,3.84,4.23,0.3,0.39,0.37,0.58,0,0.321543408
01.Jan.65,458,3.1991,2.130350713,1.501677626,1.159993959,1.703744405,0,3.140338666,3.1991,-3.549387674,-3.516769147,-2.947719021,-0.601668652,0.000165822,0.471723191,0.0179038,3.81,4.22,0.4,0.41,0.37,0.41,0,0
01.Feb.65,459,0.0746,0.046157484,1.616205956,1.261385596,1.846160607,0,0.074349224,0.0746,-3.54130383,-3.54278963,-2.936842037,-0.604461793,0.000393197,0.471399478,0.014823267,3.93,4.24,0.14,0.31,0.37,-0.05,0,0
01.Mar.65,460,-1.5813,-1.012442837,1.561865957,1.28665369,1.740469558,0,-1.588172703,-1.5813,-3.520112674,-3.534745114,-2.912907923,-0.607204751,0.000144621,0.469489905,0.019134281,3.93,4.22,0.54,0.29,0.36,-0.42,0.320512821,0
01.Apr.65,461,3.2512,2.063942722,1.575237513,1.468356103,1.813548117,0,3.189735141,3.2512,-3.545965663,-3.512300134,-2.93524259,-0.610723073,0.000162754,0.452559335,0.014722572,3.93,4.22,0.36,0.29,0.37,-0.15,0.319488818,0.320512821
01.May.65,462,-0.6222,-0.339781898,1.831174656,1.632464509,1.973570787,0,-0.622208852,-0.6222,-3.530440313,-3.538213686,-2.916263217,-0.614177096,0.000333771,0.454664285,0.016245057,3.89,4.23,0.18,0.34,0.37,-0.26,0,0.319488818
01.Jun.65,463,-5.038,-2.808844479,1.79362013,1.685030672,1.917917913,0,-5.150835436,-5.038,-3.472894129,-3.522747967,-2.85532963,-0.617564499,0.001829379,0.480858956,0.017551223,3.8,4.23,0.47,0.43,0.39,-0.44,0.636942675,0
01.Jul.65,464,1.1386,0.502088564,2.267727414,2.355453089,2.747029203,0,1.128687538,1.1386,-3.479871232,-3.466527467,-2.859077026,-0.620794206,0.000521856,0.473382176,0.015627494,3.84,4.24,0.22,0.4,0.4,-0.03,0,0.636942675
01.Aug.65,465,2.426,1.080660413,2.244923541,2.335368697,2.573261745,0,2.389249289,2.426,-3.495820749,-3.47354863,-2.871846019,-0.62397473,0.000107532,0.467360878,0.015601188,3.84,4.28,-0.13,0.44,0.39,0.07,0,0
01.Sep.65,466,3.0266,1.30767839,2.314483456,2.354892431,2.470461304,0,2.972623032,3.0266,-3.521039004,-3.489534112,-2.893935236,-0.627103768,0.000299084,0.448537471,0.01689539,3.92,4.33,-0.34,0.41,0.39,0.19,0,0
